person,age,income,days_of_membership,money_spent,money_gained,event_offer_completed,event_offer_viewed,event_transaction,event_auto_completed,gender_F,gender_M,gender_O,CLOSEST_CLUSTER
281d18c6603f43beb05270eb41d8c2f0,56,67000.0,169,2.1483333333333334,0.0,1,4,6,0,0,1,0,2
281d463f31e74ecaa4451d169868c5d7,30,65000.0,454,19.590000000000003,4.4,5,5,18,0,0,1,0,0
2825186736d4433c98653bcea5957cb3,18,56000.0,1897,2.487894736842105,0.0,3,4,19,0,0,1,0,0
28254160875943e883e1ed9460f8d65f,55,65000.0,596,3.945555555555556,2.5,2,3,18,0,1,0,0,0
2826b466083844f89c89e2a9214d8e2a,28,66000.0,1724,3.6071428571428577,2.0,1,1,14,1,0,1,0,0
28314b79ec35499eb1bddc7eb88e2601,52,66000.0,291,12.66875,4.666666666666667,3,4,8,0,0,1,0,0
28416b56bdc94890a4996dd2dcc598b4,26,45000.0,274,3.482857142857143,3.0,1,3,7,0,1,0,0,2
28416e7d96d746fb9c1fb8223d9e4914,74,75000.0,1120,19.894000000000002,10.0,2,2,5,0,1,0,0,1
284650de773c461da7dd5c547e5ac590,51,73000.0,901,20.225,4.333333333333333,3,4,12,0,0,1,0,0
28465f0342684a99ab71310eda19c789,63,65000.0,315,4.39,0.0,1,2,7,0,0,1,0,2
2848a8cd6c3c426ba8c4cf8b23249044,63,67000.0,304,18.054999999999996,2.3333333333333335,3,5,6,0,1,0,0,1
2851967ed02f4f49a2c8f7ce6b84a8a1,64,111000.0,494,30.701666666666668,4.0,2,3,6,0,1,0,0,1
28572d280d7d444797645548193497b7,57,30000.0,1020,2.69235294117647,2.0,2,3,17,0,0,1,0,0
28572e7d6527436db8221edf46c01888,67,78000.0,659,18.4025,5.666666666666667,1,2,8,2,0,1,0,1
285bbb626b184a4584ac5ede74925f7c,69,86000.0,373,22.564999999999998,2.0,2,5,2,0,0,1,0,1
285dce542f474db69e1217f094161a9f,39,54000.0,1184,2.507692307692307,2.5,2,3,13,0,0,1,0,0
285fc1b40f194fafbe95c9cfbc6b3d6f,60,35000.0,112,1.915,0.0,0,2,2,0,0,1,0,2
286247110a534b28a223ce97782e84e4,81,57000.0,385,36.13666666666668,4.333333333333333,3,4,18,0,1,0,0,0
2862b9171ce643b791ccfb527a9397e9,49,94000.0,138,29.855,5.0,1,3,2,0,1,0,0,1
286411d1df244cb4a18d1542834e3d8f,57,102000.0,1087,22.83142857142857,3.0,2,3,7,0,1,0,0,1
286424d90dee4e23a07e1f374c69a89e,63,84000.0,575,23.319230769230767,7.5,4,4,13,0,1,0,0,0
28681c16026943e68f26feaccab0907f,52,72000.0,523,3.872333333333334,4.0,4,6,30,0,0,1,0,0
28729ac457114d80bbb5854231e97fb5,71,52000.0,325,12.814545454545454,7.0,5,5,11,0,0,1,0,0
28765f822e7f477b90a226ee29bcc473,47,43000.0,504,10.148461538461536,5.0,3,3,13,1,0,1,0,0
2878b20520494107befe181e682a906f,70,54000.0,504,16.752499999999998,5.5,4,4,8,1,0,1,0,0
2889214639664320b1c74db66c47d3fd,53,88000.0,358,25.2225,6.0,2,3,4,1,1,0,0,1
288bd96665ae45c287dec85634f318dd,90,100000.0,850,31.04833333333333,6.666666666666667,1,1,6,2,1,0,0,1
2894765b4ac64256a0a17a6aeca42369,58,89000.0,319,17.52,10.0,2,4,3,0,0,1,0,1
28975833b334404e9fecc2e1522a5eb4,81,98000.0,89,0.0,0.0,0,4,0,0,1,0,0,2
289dc52e39c04fdaaff331dff8529d00,59,96000.0,511,23.758750000000003,3.5,2,4,8,0,1,0,0,1
28a45a9bab2c4a4bb3160af39053318a,63,43000.0,190,2.6557142857142857,0.0,0,3,7,0,0,1,0,2
28ae5599449d43288b3e0983080ad04c,34,48000.0,231,10.891428571428571,4.75,4,4,14,1,0,1,0,0
28b230b668d04ec7ad17f95562d2ec5e,56,65000.0,1696,2.8207692307692307,3.0,5,5,13,0,0,1,0,0
28b3976a307449579b63b27029baae63,58,57000.0,680,13.585,6.0,2,3,8,0,1,0,0,0
28b3a891cbfa45b1b4f242a8ae561cca,43,34000.0,414,6.750555555555557,2.5,2,3,18,0,0,1,0,0
28b4168756ee40559f8d8a98762f28ab,33,71000.0,938,14.78,7.5,4,5,13,1,1,0,0,0
28b76b8d5fca4472843858b69a9ad5f3,28,44000.0,231,2.285,0.0,0,3,6,0,0,1,0,2
28bbebb2b76f4057b1115dd80441e37a,100,118000.0,408,27.229999999999997,3.0,4,4,7,0,1,0,0,1
28be7b9a77ee43569a5f7773127fc47b,50,51000.0,91,2.642222222222222,0.0,1,2,9,0,0,1,0,2
28cc0c2d82474a929113d297cc109163,90,57000.0,808,14.736,3.6666666666666665,3,4,10,0,1,0,0,0
28d2a4892f5b42c7afd7583c26fbfe21,28,57000.0,96,3.936,5.0,1,3,5,0,1,0,0,2
28d4c05648fc455c9797496f3bdf8105,61,76000.0,1020,19.163636363636368,3.2,5,6,11,0,1,0,0,0
28d6452ecc534860b70ab53d92dd1acf,52,84000.0,1036,25.25,3.5,2,3,3,0,1,0,0,1
28de174a5c854dd1be3187dc6edae45b,59,85000.0,1135,27.58571428571429,3.0,5,5,7,0,1,0,0,0
28e0ef07b9ac4d4cb26c9182979c1069,74,51000.0,754,13.351818181818182,5.75,3,4,11,1,0,1,0,0
28e1cc20d9eb4e77ba81846057def62e,24,51000.0,163,11.406,7.5,4,5,10,0,0,1,0,0
28e43ca045f648d2a2824bb22c2d8962,42,87000.0,1098,25.939999999999998,5.666666666666667,3,3,6,0,0,1,0,1
28e4688dc0dc45b5a85b7ef2c538a7e3,71,70000.0,445,2.706666666666667,0.0,0,3,6,0,0,1,0,2
28e5db14f6fb4b83880350bbe155a731,39,94000.0,960,24.293999999999997,7.5,2,4,5,0,0,1,0,1
28e8bc827dff4f0c92164efa3dd48804,65,116000.0,877,32.656,7.5,2,2,5,0,1,0,0,1
28e8c5a9884e4e6d988d19c59c51c4e2,42,72000.0,1355,4.513333333333334,3.0,1,2,12,0,0,1,0,0
28eb1aa28ee4478985329d822186ab0a,71,64000.0,859,18.786363636363635,4.0,4,4,11,0,1,0,0,0
28f851eeb2f24f8da3742aa72065d342,65,75000.0,399,15.409999999999998,6.0,3,3,3,0,1,0,0,1
28f9666945804ab0bfc63f3ec6ae9af1,38,44000.0,190,1.6375000000000002,0.0,0,2,4,0,1,0,0,2
29033cded35c48d99cf6ef99f91fad66,74,39000.0,1019,29.70384615384615,2.75,2,2,13,2,1,0,0,0
29074c62ec28408e94c2bfe22e6e2c37,65,73000.0,339,17.782857142857143,10.0,2,3,7,0,1,0,0,1
29164c64f2134a9c929075ff3340662a,58,41000.0,102,3.176,0.0,0,3,5,0,0,1,0,2
291689651ce14d62a5efe33e5706ce12,64,75000.0,1524,19.689,4.75,3,4,10,1,0,1,0,0
291846e5c1564e708c4f0b3a1e251dd7,84,35000.0,445,2.88,0.0,0,0,4,0,1,0,0,2
291b4bd6461c42ff8cac640f351a2c70,58,88000.0,166,26.645,5.0,2,5,2,0,1,0,0,1
291cba1be979478ca1aa0ba29bc0c849,74,61000.0,269,16.7275,10.0,1,5,4,1,1,0,0,1
292117548f3e4adebb5b5f896e479f13,66,46000.0,180,3.7940000000000005,10.0,1,3,5,0,0,1,0,2
29238e21ecf4463d82316a6f610915e1,54,101000.0,465,24.101,3.5,3,3,10,0,1,0,0,1
2928b8cbd396410ea3da4f70aa4657fa,63,49000.0,1357,3.399411764705883,5.0,1,3,17,1,0,1,0,0
292fc9b98199494cb55c027f5bfac8aa,90,43000.0,1144,10.378,3.0,2,2,10,1,1,0,0,0
2930ffc2783e420985e350bc5a52a4d1,71,85000.0,277,16.7,3.0,1,6,1,0,1,0,0,1
29326f9f93194d8fb98d4d60532b9056,54,61000.0,966,16.158,2.0,2,2,5,0,0,1,0,2
293c579998c6419883d2014a26c49415,50,92000.0,512,22.765,5.0,1,1,2,0,0,1,0,1
293cbd7d0073404b9b1a05ee27da4745,59,96000.0,435,32.064166666666665,5.0,2,3,12,1,1,0,0,1
29429c50dbba41029257421ba4135139,25,62000.0,1892,2.66047619047619,3.0,2,4,21,0,0,1,0,0
294322df5f564e1593de66a0ec955135,58,63000.0,111,3.4,0.0,0,2,3,0,0,1,0,2
294b0267a8934742bbd924c037896f3a,25,53000.0,244,3.393333333333333,0.0,0,1,3,0,0,1,0,2
294cf687eb654e13a768e92644eaab9f,65,63000.0,332,0.0,0.0,0,4,0,0,1,0,0,2
294d70ffce184eefaf78cda29870d280,67,68000.0,911,16.60666666666667,6.0,3,5,9,0,1,0,0,0
2951d232091740aba36fffbe039f36ca,45,40000.0,984,3.295384615384615,3.0,1,2,13,0,1,0,0,0
2951d79a56f5493cb001ea5b613378ab,68,78000.0,930,20.107499999999998,5.666666666666667,3,3,8,0,1,0,0,1
2956c29de4bb442cb1959389dfc541ca,73,58000.0,874,16.646666666666665,3.5,5,5,6,0,0,1,0,0
2958d18923e240bab72e26106c210bdd,30,63000.0,443,1.42,0.0,0,2,1,0,1,0,0,2
295b2fae25c2477bba8d22d6e41ede2d,49,51000.0,271,11.229999999999999,3.3333333333333335,3,4,3,0,0,1,0,2
2963fdca412b439fa4e928ad4cb052f7,66,33000.0,328,10.10375,5.0,3,4,16,0,1,0,0,0
29655cba61a04d079efde18203b4f232,67,101000.0,731,100.49800000000002,5.0,3,3,10,0,1,0,0,1
29659fd0eabe4103a54d273118f1aa35,61,97000.0,551,25.832000000000004,10.0,2,2,5,0,1,0,0,1
29678127a7de48cbadef66dd77771635,32,72000.0,100,2.5766666666666667,0.0,0,2,6,0,1,0,0,2
296ac05d3dcc40e9a00398fe6cb29efb,59,45000.0,1141,10.894117647058822,7.333333333333333,3,3,17,0,0,1,0,0
2975799195d449efaa81e495cdabd1ed,44,87000.0,131,19.72,7.666666666666667,3,4,8,0,1,0,0,1
297a08c1d05b405496e2c42bf2ea21d6,29,54000.0,757,13.990000000000002,5.0,1,1,8,0,0,1,0,2
297b3345329e48958386be1e8086e99f,48,60000.0,983,14.246666666666668,6.5,2,4,3,0,0,1,0,0
2980c5c014da4c8eaab2e80092278eda,75,110000.0,594,24.203333333333337,2.5,3,3,6,0,0,1,0,1
298453e8cb78470089918b8e0ccb023a,69,72000.0,523,17.527142857142856,3.25,4,5,7,0,0,1,0,0
2989c58e050a4d06998e2b587f66473b,57,70000.0,807,21.12125,3.5,2,2,8,1,0,1,0,1
2989ffb9c4d0431b8c7f21368b21f804,25,47000.0,889,11.130769230769229,3.8,3,3,13,2,0,1,0,0
2993452c14c14cc5abad4702764fe403,43,58000.0,1452,3.1245,6.0,2,4,20,0,0,1,0,0
2997992e556b44cf9a69bbf92bf35690,56,111000.0,363,24.862499999999997,6.5,3,3,4,0,0,1,0,1
2999a95f137240ed802890b38f0466e5,54,73000.0,1704,20.804285714285715,4.0,5,5,7,0,0,1,0,0
29af019fe4d542f4a2ca2e1f98e54eff,28,48000.0,1150,3.335625,4.333333333333333,4,4,16,1,0,1,0,0
29b2d42d18e24a68960fdd073d95fb48,50,54000.0,264,45.41416666666666,5.666666666666667,5,5,12,0,0,1,0,0
29b4fa639b7240f5893a612207d16eef,39,72000.0,718,18.114,5.666666666666667,3,3,15,0,0,1,0,0
29b68d3623ed4ca191ec0d0f54fb37d7,51,116000.0,248,23.73,5.0,1,2,4,0,1,0,0,1
29c0a91cdcd441288a95dfd1b743c0fc,82,87000.0,574,20.856666666666666,2.0,1,3,6,1,1,0,0,1
29d278d4ccde42efbebc43454befd07f,60,91000.0,160,0.0,0.0,0,3,0,0,0,1,0,2
29d30b36b320430f9a00ceee99b7a5d2,44,37000.0,195,1.79,0.0,0,3,4,0,0,1,0,2
29d98cd0cb034b09ae19208225509fba,52,113000.0,883,26.361666666666665,7.5,2,2,6,0,1,0,0,1
29db318517364f93b8df18c093fe6f2f,34,51000.0,347,4.985454545454545,10.0,1,2,11,0,0,1,0,0
29ea6182e40a4369bc6e6574cf069812,60,113000.0,1003,24.49818181818182,4.25,4,5,11,1,0,1,0,0
29f206c56f414159bf31ab8feac7bc66,50,83000.0,691,26.381999999999998,5.0,3,4,5,0,1,0,0,1
29fdfc06b7ea4373907b1f26389a675a,25,33000.0,422,24.715625000000003,4.0,1,2,16,2,0,1,0,0
2a01c11fdcc441bcbdc842c35adccb2f,67,106000.0,248,28.645,5.0,1,4,6,1,0,1,0,1
2a01fc19e5c942efa247588405f43b7a,18,51000.0,314,9.78,5.0,0,2,1,1,0,1,0,2
2a0473cd36954527979c9e35f5509d6c,78,90000.0,290,22.23,6.0,5,5,16,0,0,1,0,0
2a048f2c29474efcaf0f59ce9c4fc169,32,37000.0,264,1.6835714285714285,0.0,0,4,14,0,0,1,0,2
2a070c1a63e348fda6f9772df48f4c85,73,36000.0,348,3.4840000000000004,0.0,0,3,5,0,0,1,0,2
2a0e53dc299749af9cb7aa1f56036ec7,71,57000.0,695,12.059999999999999,5.75,4,5,15,0,0,1,0,0
2a0f0b1bd6804dc8b6201760657ce20f,51,86000.0,799,24.826,4.0,2,3,5,1,1,0,0,1
2a109589d81b49fb891bd526e121c1c9,76,64000.0,1643,3.922307692307692,5.0,4,5,13,0,0,1,0,0
2a11c6a53ad84a60975313a3a0774287,65,43000.0,671,8.587692307692308,3.5,2,3,13,0,1,0,0,0
2a13705c79fd44bc91207deb5374b7ad,67,45000.0,995,13.378750000000002,8.4,4,5,16,1,0,1,0,0
2a1cb179fd8f4dc8b44949eeced7d7b1,44,64000.0,924,61.594166666666666,3.3333333333333335,3,4,12,1,1,0,0,1
2a1cb19a9fa64200b4a636f18f4946de,25,32000.0,1425,2.98,2.0,1,2,16,0,1,0,0,0
2a1f35a3e38b4b5a83aef753f2653263,71,65000.0,282,14.460000000000003,4.333333333333333,3,4,12,1,0,1,0,0
2a1ffbba888a44f3bddf215bffe039ab,50,80000.0,386,22.40857142857143,8.333333333333334,4,6,7,0,0,1,0,0
2a20232e16304ded9a6795390c7b182e,39,44000.0,1129,41.39111111111111,6.666666666666667,4,5,9,0,1,0,0,0
2a250c4bd80c4f60b6c3c7cdf322cca1,46,68000.0,632,22.065555555555555,6.25,4,4,9,0,1,0,0,0
2a2d1dea7f614c1f8c307d11218fa2c2,49,36000.0,1124,8.92,4.0,0,3,16,3,0,1,0,0
2a38139dd22a4239b09faac733155063,72,79000.0,1112,17.068181818181817,4.333333333333333,3,3,11,1,0,1,0,0
2a396eb0dba0431abd59e701ebe28cb9,52,65000.0,305,14.928333333333333,3.2,6,6,18,0,1,0,0,0
2a3b1de405ea43fc8823bfd1d954db95,64,115000.0,916,19.492,3.0,2,2,5,0,1,0,0,1
2a4d94828f484c368909d5c799123758,54,50000.0,804,9.387692307692307,4.5,4,5,13,0,1,0,0,0
2a50927670714f1f9307e29bd5f50c37,19,70000.0,414,17.534374999999997,4.666666666666667,4,5,16,0,0,1,0,0
2a53683ea9f64d37a628d769595da42a,68,57000.0,98,16.59285714285714,5.666666666666667,4,5,7,0,1,0,0,1
2a58f4504c2b49649502109d11143144,73,36000.0,253,8.564545454545454,5.0,3,3,11,1,0,1,0,0
2a5c1037bf364a80ba6dfaec80c02572,57,41000.0,196,2.9650000000000003,0.0,1,4,8,0,0,1,0,2
2a5f89c79a104198b302c1cb2fd406d9,23,71000.0,1695,4.0233333333333325,4.333333333333333,2,3,18,1,0,1,0,0
2a63c44715f44f728e0fb3b999b63e4d,55,55000.0,688,12.617499999999998,5.2,4,5,8,1,1,0,0,0
2a682331dab741ceb8ee5b118810f937,72,68000.0,198,3.75,3.0,1,5,6,0,0,1,0,2
2a6a245ac0ea47f9bfec11a176ea1645,75,63000.0,336,14.544,10.0,5,5,10,0,1,0,0,0
2a6bb506b41540378b1d373985502233,60,91000.0,422,11.28,0.0,0,6,1,0,0,1,0,2
2a7014d0d87945a1aa9e4748ff7ee6df,66,73000.0,998,19.918,5.5,4,4,10,0,1,0,0,0
2a7830d1ce83474487c2c8f8d7355f4b,46,75000.0,1261,29.81,7.333333333333333,1,3,3,2,1,0,0,1
2a793c13ad9d43eb95da32e8b7a5a079,30,59000.0,413,13.035,7.5,2,2,4,0,1,0,0,1
2a8947296a3c4fb1b592ec2693a5fc04,51,82000.0,491,16.855,6.0,5,5,8,0,0,1,0,0
2a978956672a456480361cd568298185,59,101000.0,139,32.49,6.5,2,3,3,0,1,0,0,1
2aac0e21d07947ab9acdf09382590e4d,67,75000.0,681,4.318125,3.5,1,3,16,1,0,1,0,0
2ab20d5f9e6e47b7aacc05dec0758cb9,44,34000.0,350,2.8150000000000004,5.0,1,4,4,0,0,1,0,2
2ab61c2469b74c17b79992f4aaeee110,35,49000.0,263,10.148,3.3333333333333335,2,3,10,2,0,1,0,0
2abf5b9e31404a1aacb919cf7ce3d1a3,23,36000.0,831,8.078571428571427,5.25,3,3,21,1,0,1,0,0
2ac20da42e704b4bae0a799018096259,42,39000.0,237,2.6999999999999997,3.0,2,2,7,0,1,0,0,2
2ac49dfdf85e40e38185b5e62744bd86,38,71000.0,555,3.8320000000000003,2.5,2,2,15,0,0,1,0,0
2ac533ce2ba246c9b3ad32aeb2579a8e,41,56000.0,422,12.98090909090909,3.0,4,6,11,0,1,0,0,0
2ac75236fce847fb9a9206b812269212,19,67000.0,200,5.805,6.0,2,2,4,0,0,1,0,2
2ac8945a47504c42be8a9091ea5f0edb,57,91000.0,770,22.84222222222222,3.5,3,4,9,0,0,1,0,0
2ac9262963ed4785a37f0230330e390d,76,84000.0,1092,21.854545454545455,2.0,4,5,11,0,0,1,0,0
2acc7c8939034af1b712b3568af31a44,47,59000.0,390,10.853333333333333,2.0,2,4,3,0,0,1,0,2
2ad0a53e743d4aa19cca32b3a1651019,57,83000.0,1019,23.585000000000004,0.0,2,3,8,0,0,1,0,0
2ad2dec8831146b3a0680d9f3126a6d7,53,72000.0,100,3.41,0.0,0,2,5,0,0,1,0,2
2ad98e767e5c472cbdf9e44a87366ef7,37,40000.0,224,0.6900000000000001,0.0,0,3,1,0,0,1,0,2
2ad9a1463cca40ed994e2a0dde0ffb08,38,61000.0,307,3.7400000000000007,0.0,1,3,5,0,0,1,0,2
2ada553b48184508bad9b4bca1ff13f5,69,45000.0,1647,1.7894117647058823,0.0,2,6,17,0,1,0,0,0
2ae0eb4401a244b7b81a88f47539e82e,50,56000.0,259,14.216666666666667,4.666666666666667,4,4,9,0,0,1,0,0
2ae32e87e5cb48a281a60e75e088f4d3,45,66000.0,1853,3.903999999999999,0.0,1,3,15,0,0,1,0,0
2af6c4b492064929ad2089ec418ceab1,87,83000.0,346,20.320000000000004,2.0,3,4,9,0,1,0,0,1
2afd6f11beba4470bdb8cc4cca19cec2,66,46000.0,429,5.316666666666666,5.0,0,1,3,1,0,1,0,2
2afddead3edc4fcd9c6c1840c3de2950,29,30000.0,334,6.6899999999999995,5.0,2,2,2,0,0,1,0,2
2b05fa3fb6d042d6abbc803653e7399c,54,60000.0,363,5.533333333333334,0.0,1,4,3,0,0,1,0,2
2b06f7ce3561428e9de6d9d081787f14,73,99000.0,375,32.754000000000005,3.5,2,3,5,0,0,1,0,1
2b0833cb5a284182ba1ff23909de6890,74,72000.0,396,18.0225,7.2,5,5,8,0,1,0,0,1
2b0e65d33583415487093673a0c8a0ac,34,74000.0,239,6.2875,0.0,0,1,4,0,1,0,0,2
2b0e698462194cd787308c7e2a7a8bfd,79,70000.0,311,24.525,4.0,1,3,4,2,1,0,0,1
2b118451992848a5a6684b9ad39c3220,79,70000.0,866,23.50333333333333,0.0,1,1,3,0,1,0,0,1
2b154713de07457db1e61bbf5b904d5e,74,83000.0,381,19.92,4.0,2,2,9,0,1,0,0,1
2b1f7d53e01c4e22bb65d4551fdb03ab,56,50000.0,637,3.022,0.0,0,2,10,0,0,1,0,2
2b1fc2e40c0a4f8ba4a03357319879c1,71,97000.0,328,28.64,10.0,2,2,8,2,0,1,0,1
2b2bcbb0b9974cfba76d291fe52d153e,68,84000.0,984,19.094,3.5,3,3,10,0,0,1,0,0
2b305dbf84dd441ab8ea26242bcced60,51,98000.0,443,24.841818181818187,7.0,3,3,11,1,1,0,0,1
2b321c0f7eca47b8801150323638bcc0,48,44000.0,87,2.7883333333333336,5.0,1,3,6,0,0,1,0,2
2b35195501e44aefa41907f385aff3b6,71,82000.0,717,21.197999999999997,6.5,1,1,5,1,1,0,0,1
2b3712f73fe941a186ca8a77f67d03c3,73,80000.0,594,22.288888888888888,10.0,2,2,9,1,1,0,0,1
2b3a88b3ad454a72aa4392569307f6ff,36,52000.0,211,13.736249999999998,7.5,2,2,8,0,0,1,0,2
2b42d0e8b0d844dcb07920dffe764bc8,67,39000.0,145,2.5,0.0,1,3,4,0,0,1,0,2
2b44d5abc6db471abdf04615463f1ba1,46,46000.0,610,9.887142857142857,7.5,2,2,7,0,0,1,0,0
2b45d1b9f77440538af83122e3d14a6c,92,65000.0,950,3.0560869565217383,3.5,3,5,23,0,1,0,0,0
2b484f47c647418898a58835c3b8e207,37,58000.0,370,14.176666666666668,5.0,2,5,3,0,1,0,0,2
2b4bfbda411041ef84ee39bae91fb229,43,63000.0,220,0.0,0.0,0,5,0,0,0,1,0,2
2b50d8e66de14044ad46ca57417faadf,29,62000.0,152,4.508571428571428,5.0,1,2,7,1,1,0,0,2
2b538cb81add42819dd88b12c42b023f,59,78000.0,806,17.96166666666667,7.5,2,2,6,0,1,0,0,1
2b539f377ad24c0fad2dc5d1034bebd7,70,98000.0,394,23.17,5.0,1,6,1,0,0,1,0,1
2b5f2abb89e44c208bb88e64cce13f43,86,55000.0,764,12.153333333333334,3.75,3,3,15,1,0,1,0,0
2b60cd285b1a4f488ead327963f4cbf8,60,59000.0,1028,15.033750000000001,6.25,4,5,8,0,1,0,0,0
2b63ac345e394f4aa0e6138c1ac8988c,78,101000.0,806,27.627142857142854,7.333333333333333,3,3,7,0,1,0,0,1
2b69a8e9e0034b10acd605d3f32f03d1,73,33000.0,424,2.0042857142857144,2.0,1,3,7,0,0,1,0,2
2b6d8eb54c964e73aa022301f51a621a,52,42000.0,581,11.596153846153847,2.75,4,4,13,1,1,0,0,0
2b783424dd2e471a95c062b826c0c473,60,96000.0,504,27.554000000000002,8.333333333333334,2,3,5,1,1,0,0,1
2b7c18169e88411596f4231ccda5d15b,56,37000.0,222,0.485,0.0,1,3,2,0,0,1,0,2
2b821853a0004ab29af8967082663985,43,53000.0,568,13.905333333333333,10.0,4,4,15,0,0,1,0,0
2b826162a0bd4690b318fd430d2adef2,18,53000.0,702,12.491818181818182,3.0,1,2,11,0,0,1,0,2
2b853f7d325f4e5da3c222174975f74f,56,87000.0,1246,20.316666666666666,6.5,3,4,6,0,0,1,0,0
2b8b6feda8da4f069a1b4e07a9004b7e,47,96000.0,435,0.0,0.0,0,4,0,0,0,1,0,2
2b8d86f2e1624d09a8c14d80aee5a517,75,42000.0,210,2.03,0.0,0,4,2,0,0,1,0,2
2b8d8f56a0254af5b64d6a41928cc57e,70,96000.0,873,23.667272727272724,6.25,4,5,11,0,1,0,0,1
2b90cc782a274391be191cd221be2546,42,71000.0,372,2.10125,2.0,1,3,8,0,1,0,0,2
2b91e3c00a424185ab261b2a204c9718,58,53000.0,397,12.265,3.3333333333333335,4,5,10,0,0,1,0,0
2b9346b366f54865ac8436867d969f7d,52,108000.0,706,28.335454545454546,3.5,2,2,11,0,1,0,0,1
2b9476ff747d4974af5679ac8485e5f2,56,116000.0,425,25.25142857142857,4.75,2,2,7,2,1,0,0,1
2ba1d65405594702af723081531011ef,18,38000.0,1114,11.615555555555558,5.75,3,3,18,1,0,1,0,0
2ba2a88be5b349769ce3d3d411064075,65,50000.0,1023,11.943999999999999,3.0,1,2,20,2,0,1,0,0
2bb0e9f57c184c7591db7f92b3b734e1,56,97000.0,1075,23.026153846153843,7.5,4,5,13,1,0,1,0,0
2bb22e7931aa49ebabff26b9cbc6260a,29,45000.0,272,2.499473684210527,4.0,2,3,19,1,0,1,0,0
2bb93a2ba2444644bfb33cd38beac0d9,45,86000.0,1635,20.147,7.5,4,4,10,0,0,1,0,0
2bb9ae13afd749f6bcfd45b95430b02a,89,71000.0,993,11.186,3.0,2,3,5,0,1,0,0,1
2bbae8d1517449c8bbc87077c05e5170,58,62000.0,236,5.912857142857143,3.5,1,1,7,1,0,1,0,2
2bbc0f9fcc974e6c98b0ea5081f5cc74,46,41000.0,307,9.940000000000001,0.0,2,3,7,0,1,0,0,2
2bbe19e5b04c487a859834b30845f4c8,51,96000.0,550,24.371111111111116,3.5,3,3,9,1,0,1,0,1
2bbe484f9f9f4f0daa52a76fcc16e27a,28,61000.0,381,4.1675,0.0,1,3,4,0,1,0,0,2
2bbf156c08fc447fa2e5eb7a54c02baf,53,79000.0,1059,20.090000000000003,0.0,0,0,5,0,0,1,0,2
2bc6fd80957c42368bece11dfd3e3737,70,45000.0,1824,2.9655555555555555,0.0,0,2,9,0,1,0,0,0
2bc8d01ed07943b9ad06b426dcf73a71,62,80000.0,262,26.18,10.0,3,5,4,0,0,1,0,1
2bd1b8cdd34f4e6d99c1d243cb7b1707,91,58000.0,1644,13.341666666666669,6.666666666666667,1,5,6,2,0,1,0,0
2bd6a1c9019240538939db7fc83fb95b,52,90000.0,380,20.938,3.5,3,4,5,0,0,1,0,1
2bd89e48c6b44c2c8f4742c4188af542,55,76000.0,134,20.8525,5.0,0,3,4,1,0,1,0,1
2bddb0daae10444f9ed9494ecea36bb3,81,60000.0,230,14.838,4.75,5,5,10,0,0,1,0,0
2be082235f73404caabf535d3f44a1a3,69,75000.0,243,19.064,3.3333333333333335,3,4,5,0,0,1,0,1
2be23fa758d245089009b7b0b726a4eb,38,38000.0,487,8.463750000000001,3.75,3,4,16,1,1,0,0,0
2be2489db35e4ac7873e295cc2f4914b,56,34000.0,234,5.236,5.0,0,3,5,1,0,1,0,2
2be369a184c5446da2ac9563b36370b9,47,70000.0,1333,130.19,10.0,3,3,5,0,0,1,0,1
2be977c63b8a41ffa2d6138f692cd7b7,88,64000.0,977,15.285999999999998,3.3333333333333335,4,4,10,0,1,0,0,0
2bede4f12a214358b3257112cf869411,53,94000.0,391,18.796666666666667,6.0,1,5,3,1,1,0,0,1
2bf411e1c0af461b919ef8f703551ee3,89,46000.0,964,3.56391304347826,3.25,2,3,23,2,0,1,0,0
2c0737ea75b447de9dbe111886335593,29,38000.0,1733,2.96875,2.5,2,3,16,0,1,0,0,0
2c0c244b5b0c4b2b96e9cfaaa82eb499,55,80000.0,448,21.825000000000003,2.6666666666666665,3,4,8,0,0,1,0,0
2c0ded0b5165485b9b529271b155c9a6,58,54000.0,208,2.007142857142857,0.0,0,4,7,0,0,1,0,2
2c107d718e614961ae18c8ef2af37b03,66,84000.0,728,24.942857142857147,7.0,5,5,14,0,0,1,0,0
2c1887da9b9147d79f4dc52942a11b73,32,61000.0,153,3.315,0.0,0,0,4,0,0,1,0,2
2c1c0c45d25d43099388a97204878874,23,65000.0,774,14.68909090909091,3.75,1,2,11,3,0,1,0,0
2c240a2c74d5450e9c32dacc88ab7cff,25,45000.0,89,2.7057142857142855,0.0,0,2,7,0,0,1,0,2
2c27087a479a4919828666d633de6a68,46,94000.0,882,26.895,5.666666666666667,4,4,10,0,1,0,0,1
2c28280400be4ffd86ee4caef0b759f7,62,77000.0,303,22.60909090909091,5.666666666666667,4,4,11,0,1,0,0,1
2c2a1a03e7bf49febd39594ce9eb08bb,94,110000.0,358,25.527500000000003,7.0,4,4,8,0,0,1,0,1
2c2af24d040a41b6829e4239c812dbac,52,47000.0,117,3.0675,0.0,0,2,4,0,0,1,0,2
2c2d6fcf6ba84ae78cd3b145107a486f,48,94000.0,523,27.394285714285708,7.0,3,3,7,1,1,0,0,1
2c330787e6bc44d99d9c4465b070e246,42,38000.0,188,1.335,0.0,0,2,4,0,0,1,0,2
